DATAFLOW,LAST UPDATE,freq,reason,apprehen,citizen,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2022,2895,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2021,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2022,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,"At the border crossing point – at sea, land, air",Total,Total,Total,Person,Slovakia,2023,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Austria,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Austria,2022,105545,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Austria,2023,59465,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Belgium,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Belgium,2022,1080,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Belgium,2023,810,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Bulgaria,2021,2765,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Bulgaria,2022,7255,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Bulgaria,2023,4915,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Switzerland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Switzerland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Switzerland,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Switzerland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Cyprus,2023,6835,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Czechia,2021,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Czechia,2022,200,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Czechia,2023,365,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Germany,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Germany,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Germany,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Denmark,2021,60,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Denmark,2022,195,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Denmark,2023,780,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Estonia,2021,90,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Estonia,2022,380,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Estonia,2023,310,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Greece,2021,10870,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Greece,2022,20320,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Greece,2023,49435,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Spain,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Spain,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Spain,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,500090,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Finland,2021,70,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Finland,2022,420,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Finland,2023,450,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,France,2021,3125,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,France,2022,5145,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,France,2023,6965,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Croatia,2021,2900,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Croatia,2022,13135,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Croatia,2023,13080,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Hungary,2021,121135,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Hungary,2022,195680,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Hungary,2023,147735,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Ireland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Ireland,2022,5,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Ireland,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Iceland,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Italy,2021,69285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Italy,2022,110230,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Italy,2023,168285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Liechtenstein,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Luxembourg,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Luxembourg,2022,45,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Luxembourg,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Latvia,2021,50,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Latvia,2022,13540,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Latvia,2023,14085,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Montenegro,2021,65,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Montenegro,2022,180,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Montenegro,2023,390,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Malta,2021,280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Malta,2022,335,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Malta,2023,330,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Netherlands,2021,100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Netherlands,2022,40,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Netherlands,2023,55,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Norway,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Norway,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Poland,2021,6560,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Poland,2022,4595,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Poland,2023,6065,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Portugal,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Portugal,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Portugal,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Romania,2021,9000,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Romania,2022,14950,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Romania,2023,18685,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Sweden,2021,285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Sweden,2022,405,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Sweden,2023,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovenia,2021,10965,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovenia,2022,32550,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovenia,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovakia,2021,200,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovakia,2022,550,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the external border area,Total,Total,Total,Person,Slovakia,2023,660,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Austria,2021,38410,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Austria,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Belgium,2021,10885,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Belgium,2022,9885,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Belgium,2023,10010,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Bulgaria,2021,435,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Bulgaria,2022,2875,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Bulgaria,2023,17890,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Switzerland,2020,11020,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Switzerland,2021,12175,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Switzerland,2022,15130,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Switzerland,2023,19280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Cyprus,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Cyprus,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Cyprus,2023,3280,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Czechia,2021,10705,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Czechia,2022,28930,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Czechia,2023,10820,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Germany,2021,120285,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Germany,2022,198310,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Germany,2023,263670,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Denmark,2021,365,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Denmark,2022,315,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Denmark,2023,320,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Estonia,2021,765,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Estonia,2022,690,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Estonia,2023,610,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Greece,2021,27145,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Greece,2022,28740,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Greece,2023,22665,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Spain,2021,30615,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Spain,2022,68100,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Spain,2023,90860,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,European Union - 27 countries (from 2020),2023,761020,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Finland,2021,1025,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Finland,2022,770,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Finland,2023,650,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,France,2021,114145,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,France,2022,109990,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,France,2023,112010,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Croatia,2021,10640,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Croatia,2022,30695,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Croatia,2023,54870,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Hungary,2021,13005,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Hungary,2022,26835,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Hungary,2023,12045,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Ireland,2019,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Ireland,2020,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Ireland,2021,545,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Ireland,2022,1240,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Ireland,2023,1485,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Iceland,2021,130,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Italy,2021,22785,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Italy,2022,28185,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Italy,2023,26460,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2021,55,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2022,20,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Liechtenstein,2023,15,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Lithuania,2021,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Lithuania,2022,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Lithuania,2023,0,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Luxembourg,2021,1045,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Luxembourg,2022,975,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Luxembourg,2023,1045,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Latvia,2021,125,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Latvia,2022,35,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Latvia,2023,120,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Montenegro,2021,1065,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Montenegro,2022,840,,
ESTAT:MIGR_EIPRE$DEFAULTVIEW(1.0),,Annual,Total,In the inland area,Total,Total,Total,Person,Montenegro,2023,605,,
