DATAFLOW,LAST UPDATE,freq,leg_stat,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2015,619.19,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2016,579.54,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2017,576.97,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2018,711.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2019,621.68,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2020,1067.90,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2021,905.21,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Montenegro,2022,666.20,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2008,1109.44,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2009,1036.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2010,1027.56,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2011,993.01,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2012,853.34,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2013,887.89,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2014,831.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2015,769.39,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2016,768.27,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,North Macedonia,2017,711.38,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2008,868.99,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2009,892.86,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2010,1087.37,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2011,1222.92,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2012,1238.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2013,1267.31,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2014,1231.65,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2015,1236.55,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2016,1195.34,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2017,1188.80,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2018,1217.36,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2019,1063.91,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2020,1037.97,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2021,1164.50,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Malta,2022,1049.39,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2008,2870.73,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2009,2568.39,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2010,2331.40,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2011,2261.58,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2012,2176.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2013,2041.38,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2014,1290.04,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2015,1185.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2016,1100.82,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2017,1010.16,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2018,965.95,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2019,971.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2020,897.31,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2021,836.66,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Netherlands,2022,899.85,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2008,1812.79,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2009,1725.45,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2010,1721.52,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2011,1662.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2012,1623.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2013,1629.53,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2014,1589.63,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2015,1555.02,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2016,1535.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2017,1403.76,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2018,1331.23,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2019,1301.47,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2020,1302.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2021,1204.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Norway,2022,1134.49,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2008,1355.42,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2009,1368.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2010,1357.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2011,1371.27,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2012,1315.00,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2013,1129.99,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2014,956.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2015,840.40,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2016,822.88,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2017,813.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2018,887.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2019,891.65,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2020,818.49,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2021,851.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Poland,2022,842.08,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2008,2126.18,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2009,2273.65,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2010,1976.02,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2011,1953.06,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2012,1952.36,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2013,1853.53,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2014,1728.20,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2015,1773.06,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2016,1679.63,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2017,1752.51,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2018,1698.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2019,1486.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2020,1286.37,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2021,1348.68,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Portugal,2022,1540.67,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2008,1116.62,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2009,1152.68,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2010,1132.39,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2011,994.10,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2012,1186.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2013,1196.98,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2014,1047.87,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2015,928.64,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2016,980.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2017,964.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2018,1002.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2019,1025.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2020,882.14,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2021,1015.55,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Romania,2022,1069.12,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2008,773.42,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2009,757.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2010,756.35,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2011,721.06,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2012,694.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2013,724.32,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2014,680.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2015,694.27,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2016,695.87,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2017,717.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2018,718.74,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2019,727.90,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2020,677.57,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2021,678.20,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Serbia,2022,673.17,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2008,2006.45,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2009,2094.83,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2010,2098.84,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2011,2034.51,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2012,1970.47,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2013,1842.44,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2014,1787.80,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2015,1771.57,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2016,1735.57,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2017,1770.79,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2018,1786.22,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2019,1849.33,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2020,1935.88,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2021,1850.72,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Sweden,2022,1814.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2008,869.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2009,948.95,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2010,983.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2011,935.38,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2012,900.42,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2013,892.40,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2014,886.43,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2015,777.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2016,758.22,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2017,746.17,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2018,758.44,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2019,776.63,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2020,744.09,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2021,674.78,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovenia,2022,724.71,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2008,977.91,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2009,1019.75,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2010,965.60,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2011,983.28,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2012,990.08,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2013,995.28,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2014,942.57,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2015,856.41,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2016,800.29,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2017,789.48,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2018,761.07,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2019,740.11,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2020,665.53,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2021,625.70,,
ESTAT:CRIM_JUST_AGE(1.0),23/04/24 23:00:00,Annual,Suspected person,Total,Per hundred thousand inhabitants,Slovakia,2022,641.98,,
