DATAFLOW,LAST UPDATE,freq,citizen,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Czechia,2022,181.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2013,82.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2014,78.28,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2015,77.61,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2016,78.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2017,79.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2018,79.43,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2019,76.06,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2020,71.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2021,69.18,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Germany,2022,69.04,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2013,73.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2014,63.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2015,56.59,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2016,59.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2017,59.46,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2018,62.88,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2019,67.52,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2020,71.55,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2021,72.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Denmark,2022,71.64,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2013,228.98,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2014,230.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2015,214.70,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2016,217.64,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2017,206.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2018,195.89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2019,187.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2020,176.68,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2021,164.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Estonia,2022,155.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2013,115.35,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2014,107.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2015,88.52,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2016,88.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2017,92.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2018,99.19,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2019,101.55,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2020,106.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2021,103.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Greece,2022,100.63,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2013,142.88,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2014,139.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2015,132.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2016,128.31,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2017,126.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2018,126.20,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2019,124.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2020,116.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2021,116.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Spain,2022,117.54,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2013,60.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2014,57.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2015,57.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2016,57.51,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2017,56.00,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2018,53.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2019,53.37,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2020,49.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2021,50.80,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Finland,2022,51.57,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2013,102.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2014,100.50,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2015,100.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2016,102.50,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2017,103.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2018,104.69,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2019,105.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2020,92.90,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2021,102.65,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,France,2022,106.34,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2013,102.11,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2014,88.61,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2015,79.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2016,74.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2017,76.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2018,78.36,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2019,86.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2020,87.01,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2021,96.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Croatia,2022,105.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2013,180.05,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2014,181.12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2015,177.05,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2016,179.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2017,177.01,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2018,166.73,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2019,167.14,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2020,171.47,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2021,191.38,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Hungary,2022,199.68,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2013,89.04,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2014,82.01,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2015,81.12,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2016,78.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2017,76.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2018,82.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2019,81.91,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2020,76.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2021,76.02,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Ireland,2022,86.34,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2013,45.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2014,47.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2015,42.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2016,34.88,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2017,40.49,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2018,39.03,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2019,44.26,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2020,38.72,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2021,38.50,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Iceland,2022,36.68,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2013,106.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2014,90.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2015,87.85,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2016,92.27,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2017,97.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2018,101.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2019,104.04,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2020,91.56,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2021,93.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Italy,2022,97.33,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2013,184.59,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2014,142.75,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2015,141.84,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2016,191.38,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2017,193.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2018,165.29,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2019,112.04,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2020,147.11,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2021,133.15,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Liechtenstein,2022,147.55,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2013,311.62,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2014,293.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2015,251.77,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2016,235.93,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2017,231.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2018,230.87,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2019,219.67,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2020,190.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2021,181.92,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Lithuania,2022,177.23,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2013,122.15,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2014,113.88,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2015,122.74,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2017,115.80,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2018,108.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2019,96.76,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2020,88.96,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2021,97.21,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Luxembourg,2022,109.24,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2013,253.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2014,237.08,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2015,221.99,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2016,215.49,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2017,193.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2018,182.07,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2019,177.82,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2020,162.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2021,168.13,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Latvia,2022,172.14,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2013,171.37,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2014,180.69,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2015,181.80,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2016,180.48,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2017,179.79,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2018,180.76,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2019,175.19,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2020,130.25,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2021,148.21,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Montenegro,2022,166.10,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,North Macedonia,2016,155.99,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,North Macedonia,2017,146.16,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2013,145.95,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2014,136.58,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2015,129.41,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2016,122.78,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2017,128.40,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2018,133.49,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2019,152.77,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2020,167.91,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2021,118.97,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Malta,2022,107.30,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2013,75.81,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2014,70.91,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2015,64.20,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2016,62.44,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2017,63.66,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2018,65.48,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2019,68.15,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2020,63.33,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2021,64.71,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Netherlands,2022,63.89,,
ESTAT:CRIM_PRIS_CTZ$DEFAULTVIEW(1.0),,Annual,Total,Per hundred thousand inhabitants,Norway,2013,76.59,,
