DATAFLOW,LAST UPDATE,freq,citizen,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Germany,2023,50.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Germany,2024,51.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Denmark,2022,49.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Denmark,2023,47.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Denmark,2024,47.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Estonia,2022,51.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Estonia,2023,49.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Estonia,2024,49.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2022,53.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2023,53.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Greece,2024,53.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Spain,2022,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Spain,2023,50.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Spain,2024,50.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2022,51.3,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2023,50.9,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,European Union - 27 countries (from 2020),2024,51.3,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2022,54.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2023,54.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Finland,2024,53.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2021,49.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2022,50.1,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2023,49.8,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,France,2024,49.7,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Croatia,2022,60.4,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Croatia,2023,62.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Croatia,2024,64.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Hungary,2022,58.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Hungary,2023,56.5,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Hungary,2024,57.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Ireland,2022,50.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Ireland,2023,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Ireland,2024,48.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Iceland,2022,50.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Iceland,2023,49.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Iceland,2024,49.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Italy,2022,52.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Italy,2023,51.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Italy,2024,52.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Liechtenstein,2022,46.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Liechtenstein,2023,45.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Liechtenstein,2024,45.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Lithuania,2022,69.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Lithuania,2023,58.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Lithuania,2024,66.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Luxembourg,2022,48.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Luxembourg,2023,48.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Luxembourg,2024,48.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Latvia,2022,47.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Latvia,2023,47.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Latvia,2024,47.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Malta,2022,61.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Malta,2023,62.3,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Malta,2024,63.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Netherlands,2022,49.6,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Netherlands,2023,48.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Netherlands,2024,49.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2022,48.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2023,47.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Norway,2024,46.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2022,51.9,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2023,51.8,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Poland,2024,51.8,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2022,51.0,bp,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2023,51.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Portugal,2024,52.5,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Romania,2022,58.0,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Romania,2023,58.7,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Romania,2024,60.8,e,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Sweden,2022,54.4,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Sweden,2023,54.7,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Sweden,2024,54.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovenia,2022,65.2,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovenia,2023,63.9,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovenia,2024,63.8,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovakia,2022,57.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovakia,2023,57.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Males,Slovakia,2024,57.1,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Austria,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Austria,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Austria,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Belgium,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Belgium,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Belgium,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Bulgaria,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Bulgaria,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Bulgaria,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Switzerland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Switzerland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Switzerland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Cyprus,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Cyprus,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Cyprus,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Czechia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Czechia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Czechia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Germany,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Germany,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Germany,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Denmark,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Denmark,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Denmark,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Estonia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Estonia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Estonia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Greece,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Spain,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Spain,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Spain,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2022,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2023,100.0,bep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,European Union - 27 countries (from 2020),2024,100.0,ep,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Finland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Finland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Finland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,France,2021,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,France,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,France,2023,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,France,2024,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Croatia,2022,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Croatia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Croatia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Hungary,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Hungary,2023,100.0,b,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Hungary,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Ireland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Ireland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Ireland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Iceland,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Iceland,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Iceland,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Italy,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Italy,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Italy,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Liechtenstein,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Liechtenstein,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Liechtenstein,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Lithuania,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Lithuania,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Lithuania,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Luxembourg,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Luxembourg,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Luxembourg,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Latvia,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Latvia,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Latvia,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Malta,2022,100.0,p,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Malta,2023,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Malta,2024,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Netherlands,2022,100.0,,
ESTAT:DEMO_POPPCCTZ(1.0),13/03/25 23:00:00,Annual,Non-EU27 countries (from 2020) nor EFTA countries,Total,Percentage,Total,Netherlands,2023,100.0,,
