STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,isced11,International Standard Classification of Education (ISCED 2011),citizen,Country of citizenship,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2014,,23.0,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2015,,31.9,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2016,,36.1,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2017,,38.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2018,,34.1,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2019,,42.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2020,,28.5,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2021,,19.9,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2022,,21.6,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2023,,36.7,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HR,Croatia,2024,,34.5,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2014,,32.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2015,,32.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2016,,26.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2017,,28.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2018,,30.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2019,,35.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2020,,41.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2021,,43.3,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2022,,42.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2023,,41.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,HU,Hungary,2024,,48.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2014,,46.8,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2015,,49.1,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2016,,51.9,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2017,,52.0,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2018,,52.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2019,,51.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2020,,54.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2021,,57.7,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2022,,59.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2023,,61.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IE,Ireland,2024,,62.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2014,,21.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2015,,28.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2016,,28.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2017,,34.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2018,,36.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2019,,42.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2020,,34.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2021,,41.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2022,,39.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2023,,36.4,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IS,Iceland,2024,,39.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2014,,10.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2015,,10.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2016,,10.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2017,,10.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2018,,11.1,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2019,,10.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2020,,10.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2021,,9.9,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2022,,10.2,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2023,,11.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,IT,Italy,2024,,11.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2014,,40.7,,bu,"break in time series, low reliability",,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2015,,44.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2016,,48.8,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2017,,49.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2018,,55.0,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2019,,47.1,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2020,,45.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2021,,55.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2022,,55.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2023,,60.7,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LT,Lithuania,2024,,57.5,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2014,,49.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2015,,44.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2016,,45.8,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2017,,41.8,,u,low reliability,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2018,,46.9,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2019,,50.6,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2020,,49.3,,,,,
dataflow,ESTAT:EDAT_LFS_9911(1.0),"Population by educational attainment level, sex, age and citizenship (%)",A,Annual,PC,Percentage,T,Total,ED5-8,Tertiary education (levels 5-8),FOR,Foreign country,Y15-64,From 15 to 64 years,LU,Luxembourg,2021,,53.3,,b,break in time series,,
