DATAFLOW,LAST UPDATE,freq,unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2016,17927,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2017,19709,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2018,21232,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2019,23514,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2020,25912,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2021,31084,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2022,24541,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2015,25102,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2016,24972,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2017,31848,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2018,36398,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2015,11403,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2016,10883,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2017,11286,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2018,11438,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2019,12363,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2020,13177,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2021,12167,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2022,13389,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2015,5321,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2016,4449,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2017,4918,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2018,5109,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2019,6221,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2020,8146,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2021,7892,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2022,8393,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2015,21937,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2016,21642,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2017,24428,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2018,25018,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2019,26323,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2020,28238,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2021,31328,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2022,33458,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2015,5190,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2016,5243,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2017,5495,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2018,6024,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2019,6710,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2020,7674,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2021,7400,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2022,8131,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2015,2876,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2016,2880,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2017,3097,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2018,3120,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2019,3062,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2020,3272,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2021,2857,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2015,1793,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2016,1563,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2017,1419,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2018,1386,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2019,2137,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2020,2384,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2015,12271,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2016,12510,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2017,12706,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2018,11761,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2019,12264,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2020,12697,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2021,15423,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2022,15016,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2015,18904,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2016,14201,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2017,17492,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2018,16236,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2019,16237,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2020,16534,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2021,18552,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2022,21573,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2015,32121,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2016,25261,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2017,27411,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2018,28427,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2019,28370,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2020,29981,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2015,4968,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2016,4241,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2017,6392,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2018,7518,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2019,8181,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2020,9217,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2021,9569,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2022,10009,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2015,6300,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2016,6504,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2017,7258,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2018,8265,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2019,8698,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2020,9600,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2021,10080,b,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2022,8908,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2015,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2016,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2017,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2018,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2019,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2020,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2022,,u,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Serbia,2015,2448,,
ESTAT:ILC_DI15$DEFAULTVIEW(1.0),21/03/25 23:00:00,Annual,Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Serbia,2016,2385,,
