citizenship,geo,unemployment_rate,year,Sex
Foreign country,Spain,18.2,2003,Females
Foreign country,Spain,16.1,2004,Females
Foreign country,Spain,13.9,2005,Females
Foreign country,Spain,14.8,2006,Females
Foreign country,Spain,14.3,2007,Females
Foreign country,Spain,17.7,2008,Females
Foreign country,Spain,24.5,2009,Females
Foreign country,Spain,27.2,2010,Females
Foreign country,Spain,30.6,2011,Females
Foreign country,Spain,33.5,2012,Females
Foreign country,Spain,35.3,2013,Females
Foreign country,Spain,33.6,2014,Females
Foreign country,Spain,30.7,2015,Females
Foreign country,Spain,28.3,2016,Females
Foreign country,Spain,25.5,2017,Females
Foreign country,Spain,23.6,2018,Females
Foreign country,Spain,22.5,2019,Females
Foreign country,Spain,28.3,2020,Females
Foreign country,Spain,26.8,2021,Females
Foreign country,Spain,23.0,2022,Females
Foreign country,Spain,20.3,2023,Females
Foreign country,Spain,18.6,2024,Females
Foreign country,Spain,21.8,1995,Males
Foreign country,Spain,21.2,1996,Males
Foreign country,Spain,17.6,1997,Males
Foreign country,Spain,10.1,1998,Males
Foreign country,Spain,12.7,1999,Males
Foreign country,Spain,12.2,2000,Males
Foreign country,Spain,11.2,2001,Males
Foreign country,Spain,11.4,2002,Males
Foreign country,Spain,12.8,2003,Males
Foreign country,Spain,11.7,2004,Males
Foreign country,Spain,9.5,2005,Males
Foreign country,Spain,9.3,2006,Males
Foreign country,Spain,10.5,2007,Males
Foreign country,Spain,17.3,2008,Males
Foreign country,Spain,31.4,2009,Males
Foreign country,Spain,32.4,2010,Males
Foreign country,Spain,34.6,2011,Males
Foreign country,Spain,38.4,2012,Males
Foreign country,Spain,38.7,2013,Males
Foreign country,Spain,35.4,2014,Males
Foreign country,Spain,30.4,2015,Males
Foreign country,Spain,25.2,2016,Males
Foreign country,Spain,22.4,2017,Males
Foreign country,Spain,20.3,2018,Males
Foreign country,Spain,18.0,2019,Males
Foreign country,Spain,21.3,2020,Males
Foreign country,Spain,19.7,2021,Males
Foreign country,Spain,16.3,2022,Males
Foreign country,Spain,15.4,2023,Males
Foreign country,Spain,15.1,2024,Males
Foreign country,Spain,24.7,1995,Total
Foreign country,Spain,21.8,1996,Total
Foreign country,Spain,20.7,1997,Total
Foreign country,Spain,15.8,1998,Total
Foreign country,Spain,14.4,1999,Total
Foreign country,Spain,14.4,2000,Total
Foreign country,Spain,12.8,2001,Total
Foreign country,Spain,13.8,2002,Total
Foreign country,Spain,15.1,2003,Total
Foreign country,Spain,13.5,2004,Total
Foreign country,Spain,11.4,2005,Total
Foreign country,Spain,11.8,2006,Total
Foreign country,Spain,12.2,2007,Total
Foreign country,Spain,17.5,2008,Total
Foreign country,Spain,28.3,2009,Total
Foreign country,Spain,30.0,2010,Total
Foreign country,Spain,32.7,2011,Total
Foreign country,Spain,36.1,2012,Total
Foreign country,Spain,37.0,2013,Total
Foreign country,Spain,34.6,2014,Total
Foreign country,Spain,30.5,2015,Total
Foreign country,Spain,26.7,2016,Total
Foreign country,Spain,23.9,2017,Total
Foreign country,Spain,21.9,2018,Total
Foreign country,Spain,20.1,2019,Total
Foreign country,Spain,24.7,2020,Total
Foreign country,Spain,23.1,2021,Total
Foreign country,Spain,19.5,2022,Total
Foreign country,Spain,17.8,2023,Total
Foreign country,Spain,16.7,2024,Total
Reporting country,Spain,30.8,1995,Females
Reporting country,Spain,29.8,1996,Females
Reporting country,Spain,28.2,1997,Females
Reporting country,Spain,26.8,1998,Females
Reporting country,Spain,23.1,1999,Females
Reporting country,Spain,20.5,2000,Females
Reporting country,Spain,15.1,2001,Females
Reporting country,Spain,16.1,2002,Females
Reporting country,Spain,15.5,2003,Females
Reporting country,Spain,15.0,2004,Females
Reporting country,Spain,11.8,2005,Females
Reporting country,Spain,10.9,2006,Females
Reporting country,Spain,10.1,2007,Females
Reporting country,Spain,12.0,2008,Females
Reporting country,Spain,17.1,2009,Females
Reporting country,Spain,19.1,2010,Females
Reporting country,Spain,20.4,2011,Females
Reporting country,Spain,23.7,2012,Females
Reporting country,Spain,25.4,2013,Females
Reporting country,Spain,24.4,2014,Females
Reporting country,Spain,22.7,2015,Females
Reporting country,Spain,20.5,2016,Females
Reporting country,Spain,18.2,2017,Females
Reporting country,Spain,16.2,2018,Females
Reporting country,Spain,15.1,2019,Females
Reporting country,Spain,15.8,2020,Females
Reporting country,Spain,15.4,2021,Females
Reporting country,Spain,13.7,2022,Females
Reporting country,Spain,12.8,2023,Females
Reporting country,Spain,11.6,2024,Females
Reporting country,Spain,18.0,1995,Males
Reporting country,Spain,17.6,1996,Males
Reporting country,Spain,16.2,1997,Males
Reporting country,Spain,13.8,1998,Males
Reporting country,Spain,10.8,1999,Males
Reporting country,Spain,9.5,2000,Males
Reporting country,Spain,7.2,2001,Males
Reporting country,Spain,7.7,2002,Males
Reporting country,Spain,7.9,2003,Males
Reporting country,Spain,8.0,2004,Males
Reporting country,Spain,6.9,2005,Males
Reporting country,Spain,6.0,2006,Males
Reporting country,Spain,5.8,2007,Males
Reporting country,Spain,8.9,2008,Males
Reporting country,Spain,15.3,2009,Males
Reporting country,Spain,17.5,2010,Males
Reporting country,Spain,19.0,2011,Males
Reporting country,Spain,22.6,2012,Males
Reporting country,Spain,23.8,2013,Males
Reporting country,Spain,22.1,2014,Males
Reporting country,Spain,19.6,2015,Males
Reporting country,Spain,17.3,2016,Males
Reporting country,Spain,14.9,2017,Males
Reporting country,Spain,12.9,2018,Males
Reporting country,Spain,11.7,2019,Males
Reporting country,Spain,12.9,2020,Males
Reporting country,Spain,12.4,2021,Males
Reporting country,Spain,10.7,2022,Males
Reporting country,Spain,9.9,2023,Males
Reporting country,Spain,9.3,2024,Males
Reporting country,Spain,22.8,1995,Total
Reporting country,Spain,22.3,1996,Total
Reporting country,Spain,20.8,1997,Total
Reporting country,Spain,18.8,1998,Total
Reporting country,Spain,15.6,1999,Total
Reporting country,Spain,13.8,2000,Total
Reporting country,Spain,10.3,2001,Total
Reporting country,Spain,11.0,2002,Total
Reporting country,Spain,11.0,2003,Total
Reporting country,Spain,10.9,2004,Total
Reporting country,Spain,8.9,2005,Total
Reporting country,Spain,8.0,2006,Total
Reporting country,Spain,7.6,2007,Total
Reporting country,Spain,10.2,2008,Total
Reporting country,Spain,16.1,2009,Total
Reporting country,Spain,18.2,2010,Total
Reporting country,Spain,19.6,2011,Total
Reporting country,Spain,23.1,2012,Total
Reporting country,Spain,24.6,2013,Total
Reporting country,Spain,23.2,2014,Total
Reporting country,Spain,21.0,2015,Total
Reporting country,Spain,18.8,2016,Total
Reporting country,Spain,16.4,2017,Total
Reporting country,Spain,14.4,2018,Total
Reporting country,Spain,13.3,2019,Total
Reporting country,Spain,14.2,2020,Total
Reporting country,Spain,13.8,2021,Total
Reporting country,Spain,12.1,2022,Total
Reporting country,Spain,11.3,2023,Total
Reporting country,Spain,10.4,2024,Total
Total,Spain,30.8,1995,Females
Total,Spain,29.7,1996,Females
Total,Spain,28.1,1997,Females
Total,Spain,26.7,1998,Females
Total,Spain,22.9,1999,Females
Total,Spain,20.4,2000,Females
Total,Spain,15.1,2001,Females
Total,Spain,16.1,2002,Females
Total,Spain,15.7,2003,Females
Total,Spain,15.1,2004,Females
Total,Spain,12.0,2005,Females
Total,Spain,11.4,2006,Females
Total,Spain,10.7,2007,Females
Total,Spain,12.9,2008,Females
Total,Spain,18.2,2009,Females
Total,Spain,20.3,2010,Females
Total,Spain,21.9,2011,Females
Total,Spain,25.2,2012,Females
Total,Spain,26.8,2013,Females
Total,Spain,25.5,2014,Females
Total,Spain,23.7,2015,Females
Total,Spain,21.5,2016,Females
Total,Spain,19.1,2017,Females
Total,Spain,17.1,2018,Females
Total,Spain,16.1,2019,Females
Total,Spain,17.5,2020,Females
Total,Spain,17.0,2021,Females
Total,Spain,15.0,2022,Females
Total,Spain,14.0,2023,Females
Total,Spain,12.7,2024,Females
Total,Spain,18.0,1995,Males
Total,Spain,17.7,1996,Males
Total,Spain,16.2,1997,Males
Total,Spain,13.7,1998,Males
Total,Spain,10.8,1999,Males
Total,Spain,9.5,2000,Males
Total,Spain,7.4,2001,Males
Total,Spain,7.9,2002,Males
Total,Spain,8.3,2003,Males
Total,Spain,8.4,2004,Males
Total,Spain,7.2,2005,Males
Total,Spain,6.4,2006,Males
Total,Spain,6.5,2007,Males
Total,Spain,10.1,2008,Males
Total,Spain,17.7,2009,Males
Total,Spain,19.7,2010,Males
Total,Spain,21.2,2011,Males
Total,Spain,24.7,2012,Males
Total,Spain,25.7,2013,Males
Total,Spain,23.7,2014,Males
Total,Spain,20.9,2015,Males
Total,Spain,18.2,2016,Males
Total,Spain,15.8,2017,Males
Total,Spain,13.8,2018,Males
Total,Spain,12.5,2019,Males
Total,Spain,14.0,2020,Males
Total,Spain,13.3,2021,Males
Total,Spain,11.5,2022,Males
Total,Spain,10.7,2023,Males
Total,Spain,10.2,2024,Males
Total,Spain,22.8,1995,Total
Total,Spain,22.3,1996,Total
Total,Spain,20.8,1997,Total
Total,Spain,18.8,1998,Total
Total,Spain,15.6,1999,Total
Total,Spain,13.9,2000,Total
Total,Spain,10.4,2001,Total
Total,Spain,11.2,2002,Total
Total,Spain,11.3,2003,Total
Total,Spain,11.1,2004,Total
Total,Spain,9.2,2005,Total
Total,Spain,8.5,2006,Total
Total,Spain,8.3,2007,Total
Total,Spain,11.3,2008,Total
Total,Spain,18.0,2009,Total
Total,Spain,20.0,2010,Total
Total,Spain,21.5,2011,Total
Total,Spain,24.9,2012,Total
Total,Spain,26.2,2013,Total
Total,Spain,24.6,2014,Total
Total,Spain,22.2,2015,Total
Total,Spain,19.7,2016,Total
Total,Spain,17.3,2017,Total
Total,Spain,15.4,2018,Total
Total,Spain,14.2,2019,Total
Total,Spain,15.6,2020,Total
Total,Spain,15.0,2021,Total
Total,Spain,13.1,2022,Total
Total,Spain,12.3,2023,Total
Total,Spain,11.4,2024,Total
Foreign country,Sweden,28.0,1997,Females
Foreign country,Sweden,19.4,1998,Females
Foreign country,Sweden,17.2,1999,Females
Foreign country,Sweden,13.0,2000,Females
Foreign country,Sweden,8.9,2001,Females
Foreign country,Sweden,9.7,2002,Females
Foreign country,Sweden,10.3,2003,Females
Foreign country,Sweden,15.2,2004,Females
Foreign country,Sweden,14.3,2005,Females
Foreign country,Sweden,12.4,2006,Females
Foreign country,Sweden,12.7,2007,Females
Foreign country,Sweden,15.2,2008,Females
Foreign country,Sweden,16.1,2009,Females
Foreign country,Sweden,20.8,2010,Females
Foreign country,Sweden,21.7,2011,Females
Foreign country,Sweden,20.6,2012,Females
Foreign country,Sweden,21.6,2013,Females
Foreign country,Sweden,20.6,2014,Females
Foreign country,Sweden,21.5,2015,Females
Foreign country,Sweden,21.2,2016,Females
Foreign country,Sweden,22.7,2017,Females
Foreign country,Sweden,22.3,2018,Females
Foreign country,Sweden,23.7,2019,Females
Foreign country,Sweden,28.5,2020,Females
Foreign country,Sweden,29.4,2021,Females
Foreign country,Sweden,22.9,2022,Females
Foreign country,Sweden,23.7,2023,Females
Foreign country,Sweden,22.4,2024,Females
Foreign country,Sweden,25.6,1997,Males
Foreign country,Sweden,23.1,1998,Males
Foreign country,Sweden,19.3,1999,Males
Foreign country,Sweden,16.2,2000,Males
Foreign country,Sweden,10.9,2001,Males
Foreign country,Sweden,13.2,2002,Males
Foreign country,Sweden,15.4,2003,Males
Foreign country,Sweden,17.0,2004,Males
Foreign country,Sweden,16.5,2005,Males
Foreign country,Sweden,14.5,2006,Males
Foreign country,Sweden,12.9,2007,Males
Foreign country,Sweden,13.5,2008,Males
Foreign country,Sweden,17.3,2009,Males
Foreign country,Sweden,17.2,2010,Males
Foreign country,Sweden,20.0,2011,Males
Foreign country,Sweden,21.3,2012,Males
Foreign country,Sweden,20.6,2013,Males
Foreign country,Sweden,20.5,2014,Males
Foreign country,Sweden,20.8,2015,Males
Foreign country,Sweden,22.2,2016,Males
Foreign country,Sweden,20.2,2017,Males
Foreign country,Sweden,20.3,2018,Males
Foreign country,Sweden,17.8,2019,Males
Foreign country,Sweden,22.7,2020,Males
Foreign country,Sweden,19.5,2021,Males
Foreign country,Sweden,14.6,2022,Males
Foreign country,Sweden,15.0,2023,Males
Foreign country,Sweden,15.7,2024,Males
Foreign country,Sweden,26.8,1997,Total
Foreign country,Sweden,21.4,1998,Total
Foreign country,Sweden,18.2,1999,Total
Foreign country,Sweden,14.6,2000,Total
Foreign country,Sweden,10.0,2001,Total
Foreign country,Sweden,11.6,2002,Total
Foreign country,Sweden,13.0,2003,Total
Foreign country,Sweden,16.1,2004,Total
Foreign country,Sweden,15.5,2005,Total
Foreign country,Sweden,13.5,2006,Total
Foreign country,Sweden,12.8,2007,Total
Foreign country,Sweden,14.3,2008,Total
Foreign country,Sweden,16.8,2009,Total
Foreign country,Sweden,18.8,2010,Total
Foreign country,Sweden,20.7,2011,Total
Foreign country,Sweden,21.0,2012,Total
Foreign country,Sweden,21.0,2013,Total
Foreign country,Sweden,20.6,2014,Total
Foreign country,Sweden,21.1,2015,Total
Foreign country,Sweden,21.8,2016,Total
Foreign country,Sweden,21.3,2017,Total
Foreign country,Sweden,21.1,2018,Total
Foreign country,Sweden,20.2,2019,Total
Foreign country,Sweden,25.2,2020,Total
Foreign country,Sweden,23.8,2021,Total
Foreign country,Sweden,18.0,2022,Total
Foreign country,Sweden,18.7,2023,Total
Foreign country,Sweden,18.6,2024,Total
Reporting country,Sweden,8.8,1997,Females
Reporting country,Sweden,7.5,1998,Females
Reporting country,Sweden,6.4,1999,Females
Reporting country,Sweden,4.6,2000,Females
Reporting country,Sweden,4.2,2001,Females
Reporting country,Sweden,4.4,2002,Females
Reporting country,Sweden,4.8,2003,Females
Reporting country,Sweden,5.8,2004,Females
Reporting country,Sweden,7.1,2005,Females
Reporting country,Sweden,7.1,2006,Females
Reporting country,Sweden,6.2,2007,Females
Reporting country,Sweden,6.2,2008,Females
Reporting country,Sweden,7.7,2009,Females
Reporting country,Sweden,8.0,2010,Females
Reporting country,Sweden,7.1,2011,Females
Reporting country,Sweden,7.1,2012,Females
Reporting country,Sweden,7.2,2013,Females
Reporting country,Sweden,6.9,2014,Females
Reporting country,Sweden,6.5,2015,Females
Reporting country,Sweden,5.7,2016,Females
Reporting country,Sweden,5.3,2017,Females
Reporting country,Sweden,5.0,2018,Females
Reporting country,Sweden,5.6,2019,Females
Reporting country,Sweden,6.6,2020,Females
Reporting country,Sweden,7.5,2021,Females
Reporting country,Sweden,6.8,2022,Females
Reporting country,Sweden,6.6,2023,Females
Reporting country,Sweden,7.4,2024,Females
Reporting country,Sweden,10.5,1997,Males
Reporting country,Sweden,9.3,1998,Males
Reporting country,Sweden,8.0,1999,Males
Reporting country,Sweden,5.5,2000,Males
Reporting country,Sweden,4.8,2001,Males
Reporting country,Sweden,5.0,2002,Males
Reporting country,Sweden,5.7,2003,Males
Reporting country,Sweden,6.8,2004,Males
Reporting country,Sweden,7.3,2005,Males
Reporting country,Sweden,6.6,2006,Males
Reporting country,Sweden,5.7,2007,Males
Reporting country,Sweden,5.6,2008,Males
Reporting country,Sweden,8.3,2009,Males
Reporting country,Sweden,8.4,2010,Males
Reporting country,Sweden,7.2,2011,Males
Reporting country,Sweden,7.6,2012,Males
Reporting country,Sweden,7.5,2013,Males
Reporting country,Sweden,7.5,2014,Males
Reporting country,Sweden,6.7,2015,Males
Reporting country,Sweden,6.1,2016,Males
Reporting country,Sweden,5.8,2017,Males
Reporting country,Sweden,5.1,2018,Males
Reporting country,Sweden,5.5,2019,Males
Reporting country,Sweden,6.8,2020,Males
Reporting country,Sweden,7.7,2021,Males
Reporting country,Sweden,6.3,2022,Males
Reporting country,Sweden,6.9,2023,Males
Reporting country,Sweden,7.7,2024,Males
Reporting country,Sweden,9.7,1997,Total
Reporting country,Sweden,8.5,1998,Total
Reporting country,Sweden,7.2,1999,Total
Reporting country,Sweden,5.1,2000,Total
Reporting country,Sweden,4.5,2001,Total
Reporting country,Sweden,4.7,2002,Total
Reporting country,Sweden,5.3,2003,Total
Reporting country,Sweden,6.3,2004,Total
Reporting country,Sweden,7.2,2005,Total
Reporting country,Sweden,6.8,2006,Total
Reporting country,Sweden,5.9,2007,Total
Reporting country,Sweden,5.9,2008,Total
Reporting country,Sweden,8.0,2009,Total
Reporting country,Sweden,8.2,2010,Total
Reporting country,Sweden,7.2,2011,Total
Reporting country,Sweden,7.3,2012,Total
Reporting country,Sweden,7.4,2013,Total
Reporting country,Sweden,7.2,2014,Total
Reporting country,Sweden,6.6,2015,Total
Reporting country,Sweden,5.9,2016,Total
Reporting country,Sweden,5.5,2017,Total
Reporting country,Sweden,5.1,2018,Total
Reporting country,Sweden,5.5,2019,Total
Reporting country,Sweden,6.7,2020,Total
Reporting country,Sweden,7.6,2021,Total
Reporting country,Sweden,6.6,2022,Total
Reporting country,Sweden,6.7,2023,Total
Reporting country,Sweden,7.5,2024,Total
Total,Sweden,7.9,1995,Females
Total,Sweden,8.7,1996,Females
Total,Sweden,9.7,1997,Females
Total,Sweden,8.0,1998,Females
Total,Sweden,6.9,1999,Females
Total,Sweden,5.1,2000,Females
Total,Sweden,4.4,2001,Females
Total,Sweden,4.7,2002,Females
Total,Sweden,5.0,2003,Females
Total,Sweden,6.2,2004,Females
Total,Sweden,7.4,2005,Females
Total,Sweden,7.3,2006,Females
Total,Sweden,6.5,2007,Females
Total,Sweden,6.6,2008,Females
Total,Sweden,8.1,2009,Females
Total,Sweden,8.6,2010,Females
Total,Sweden,7.9,2011,Females
Total,Sweden,7.8,2012,Females
Total,Sweden,8.0,2013,Females
Total,Sweden,7.8,2014,Females
Total,Sweden,7.4,2015,Females
Total,Sweden,6.7,2016,Females
Total,Sweden,6.5,2017,Females
Total,Sweden,6.3,2018,Females
Total,Sweden,7.1,2019,Females
Total,Sweden,8.5,2020,Females
Total,Sweden,9.3,2021,Females
Total,Sweden,8.1,2022,Females
Total,Sweden,8.0,2023,Females
Total,Sweden,8.6,2024,Females
Total,Sweden,10.1,1995,Males
Total,Sweden,10.6,1996,Males
Total,Sweden,11.2,1997,Males
Total,Sweden,10.0,1998,Males
Total,Sweden,8.4,1999,Males
Total,Sweden,6.0,2000,Males
Total,Sweden,5.1,2001,Males
Total,Sweden,5.4,2002,Males
Total,Sweden,6.2,2003,Males
Total,Sweden,7.3,2004,Males
Total,Sweden,7.7,2005,Males
Total,Sweden,7.0,2006,Males
Total,Sweden,6.0,2007,Males
Total,Sweden,6.0,2008,Males
Total,Sweden,8.8,2009,Males
Total,Sweden,8.9,2010,Males
Total,Sweden,8.0,2011,Males
Total,Sweden,8.5,2012,Males
Total,Sweden,8.4,2013,Males
Total,Sweden,8.5,2014,Males
Total,Sweden,7.8,2015,Males
Total,Sweden,7.6,2016,Males
Total,Sweden,7.2,2017,Males
Total,Sweden,6.7,2018,Males
Total,Sweden,6.9,2019,Males
Total,Sweden,8.6,2020,Males
Total,Sweden,8.9,2021,Males
Total,Sweden,7.2,2022,Males
Total,Sweden,7.7,2023,Males
Total,Sweden,8.4,2024,Males
Total,Sweden,9.0,1995,Total
Total,Sweden,9.7,1996,Total
Total,Sweden,10.5,1997,Total
Total,Sweden,9.1,1998,Total
Total,Sweden,7.7,1999,Total
Total,Sweden,5.5,2000,Total
Total,Sweden,4.8,2001,Total
Total,Sweden,5.0,2002,Total
Total,Sweden,5.6,2003,Total
Total,Sweden,6.8,2004,Total
Total,Sweden,7.6,2005,Total
Total,Sweden,7.1,2006,Total
Total,Sweden,6.2,2007,Total
Total,Sweden,6.3,2008,Total
Total,Sweden,8.5,2009,Total
Total,Sweden,8.8,2010,Total
Total,Sweden,8.0,2011,Total
Total,Sweden,8.1,2012,Total
Total,Sweden,8.2,2013,Total
Total,Sweden,8.1,2014,Total
Total,Sweden,7.6,2015,Total
Total,Sweden,7.1,2016,Total
Total,Sweden,6.9,2017,Total
Total,Sweden,6.5,2018,Total
Total,Sweden,7.0,2019,Total
Total,Sweden,8.5,2020,Total
Total,Sweden,9.1,2021,Total
Total,Sweden,7.6,2022,Total
Total,Sweden,7.8,2023,Total
Total,Sweden,8.5,2024,Total
Foreign country,Switzerland,9.7,1996,Females
Foreign country,Switzerland,7.4,1997,Females
Foreign country,Switzerland,8.7,1998,Females
Foreign country,Switzerland,7.6,1999,Females
Foreign country,Switzerland,6.5,2000,Females
Foreign country,Switzerland,6.4,2001,Females
Foreign country,Switzerland,6.2,2002,Females
Foreign country,Switzerland,10.5,2003,Females
Foreign country,Switzerland,10.9,2004,Females
Foreign country,Switzerland,10.8,2005,Females
Foreign country,Switzerland,10.6,2006,Females
Foreign country,Switzerland,9.4,2007,Females
Foreign country,Switzerland,8.0,2008,Females
Foreign country,Switzerland,8.6,2009,Females
Foreign country,Switzerland,10.3,2010,Females
Foreign country,Switzerland,8.9,2011,Females
Foreign country,Switzerland,9.1,2012,Females
Foreign country,Switzerland,10.0,2013,Females
