sex,citizen,geo,year,OBS_VALUE
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2016,18.5
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2017,14.1
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2018,13.6
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2019,8.3
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2020,10.7
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2021,8.9
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2022,9.1
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2023,
Males,Non-EU27 countries (from 2020) nor reporting country,Luxembourg,2024,10.9
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2008,12.6
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2009,27.1
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2010,31.8
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2011,24.2
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2012,22.5
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2013,18.5
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2014,17.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2015,13.6
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2016,12.1
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2017,13.7
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2018,12.3
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2019,7.8
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2020,10.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2021,10.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2022,9.0
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2023,8.5
Males,Non-EU27 countries (from 2020) nor reporting country,Latvia,2024,11.1
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2013,32.7
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2019,
Males,Non-EU27 countries (from 2020) nor reporting country,Montenegro,2020,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2009,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2019,
Males,Non-EU27 countries (from 2020) nor reporting country,North Macedonia,2020,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2009,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2017,8.0
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2018,11.2
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2019,7.5
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2020,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2021,5.6
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2022,8.7
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2023,6.4
Males,Non-EU27 countries (from 2020) nor reporting country,Malta,2024,4.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2008,5.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2009,10.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2010,12.0
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2011,12.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2012,11.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2013,17.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2014,15.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2015,14.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2016,12.6
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2017,11.5
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2018,8.3
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2019,7.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2020,9.7
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2021,8.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2022,7.8
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2023,8.9
Males,Non-EU27 countries (from 2020) nor reporting country,Netherlands,2024,9.3
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2008,9.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2009,11.0
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2010,13.8
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2011,13.4
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2012,12.5
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2013,9.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2014,10.3
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2015,14.1
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2016,17.2
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2017,14.8
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2018,12.4
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2019,11.9
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2020,12.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2021,11.7
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2022,
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2023,9.8
Males,Non-EU27 countries (from 2020) nor reporting country,Norway,2024,11.4
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2009,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2019,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2020,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2021,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2022,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2023,
Males,Non-EU27 countries (from 2020) nor reporting country,Poland,2024,
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2008,10.8
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2009,17.5
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2010,17.3
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2011,23.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2012,32.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2013,32.6
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2014,24.5
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2015,19.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2016,19.4
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2017,13.1
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2019,8.1
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2020,12.5
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2021,
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2022,9.9
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2023,7.2
Males,Non-EU27 countries (from 2020) nor reporting country,Portugal,2024,10.2
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2009,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2019,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2020,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2021,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2022,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2023,
Males,Non-EU27 countries (from 2020) nor reporting country,Romania,2024,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2019,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2020,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2021,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2022,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2023,
Males,Non-EU27 countries (from 2020) nor reporting country,Serbia,2024,
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2008,19.5
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2009,24.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2010,23.3
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2011,27.7
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2012,28.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2013,26.9
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2014,26.4
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2015,28.4
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2016,29.0
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2017,25.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2018,26.8
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2019,22.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2020,28.5
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2021,25.3
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2022,18.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2023,18.6
Males,Non-EU27 countries (from 2020) nor reporting country,Sweden,2024,18.8
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2009,12.1
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2010,10.5
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2011,6.3
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2012,7.7
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2013,14.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2014,11.5
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2015,8.7
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2016,7.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2017,5.2
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2018,4.5
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2019,3.8
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2020,3.0
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2021,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2022,3.9
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2023,2.3
Males,Non-EU27 countries (from 2020) nor reporting country,Slovenia,2024,3.1
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2008,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2009,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2010,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2011,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2012,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2013,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2014,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2015,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2016,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2017,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2018,
Males,Non-EU27 countries (from 2020) nor reporting country,Slovakia,2019,
