citizen,lev_perc,geo,TIME_PERIOD,OBS_VALUE
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Estonia,2020,17.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Estonia,2021,16.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Estonia,2022,19.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Estonia,2023,17.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2015,4.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2016,3.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2017,4.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2018,4.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2019,2.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2020,3.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2021,2.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Greece,2022,2.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2015,2.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2016,3.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2017,2.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2018,2.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2019,2.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2020,4.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2021,6.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2022,4.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Spain,2023,4.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2015,9.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2016,5.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2017,5.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2018,5.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2019,2.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2020,2.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2021,7.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2022,2.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Finland,2023,2.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2015,12.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2016,9.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2017,11.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2018,14.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2019,12.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2020,14.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2021,12.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,France,2022,12.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2015,4.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2016,14.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2017,16.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2018,13.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2019,24.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2020,8.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2021,14.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Croatia,2022,13.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Hungary,2017,10.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Hungary,2018,8.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Hungary,2019,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2015,0.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2016,0.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2017,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2018,1.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2019,0.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2020,0.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2021,4.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Ireland,2022,0.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Iceland,2015,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Iceland,2016,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Iceland,2017,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Iceland,2018,2.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Iceland,2019,1.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2015,6.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2016,2.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2017,0.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2018,0.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2019,1.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2021,3.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Italy,2022,4.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2015,20.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2016,23.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2017,20.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2018,13.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2019,5.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2020,3.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2021,11.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Lithuania,2022,3.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2015,7.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2016,9.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2017,8.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2018,11.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2019,8.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2020,8.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2021,4.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Luxembourg,2022,2.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2015,25.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2016,23.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2017,25.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2018,23.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2019,24.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2020,22.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2021,21.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2022,24.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Latvia,2023,28.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2015,13.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2016,14.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2017,13.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2018,21.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2019,16.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2020,15.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Montenegro,2021,14.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2015,20.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2016,24.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2017,37.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2018,34.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2019,26.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,North Macedonia,2020,22.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2015,1.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2016,0.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2017,0.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2018,0.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2019,2.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2020,1.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2021,0.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Malta,2022,0.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2015,9.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2016,5.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2017,3.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2018,3.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2019,9.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2020,0.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2021,8.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Netherlands,2022,8.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2015,6.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2016,4.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2017,6.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2018,6.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2019,4.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Norway,2020,6.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2015,1.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2016,1.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2017,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2018,8.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2019,3.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2020,2.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2021,5.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Poland,2022,5.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2015,9.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2016,4.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2017,5.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2018,4.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2019,6.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2020,2.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2021,5.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Portugal,2022,6.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2015,28.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2016,20.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2017,19.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2018,26.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2019,15.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2020,1.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Serbia,2021,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2015,4.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2016,4.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2017,4.1
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2018,4.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2019,8.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2020,6.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2021,6.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2022,4.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Sweden,2023,9.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2015,5.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2016,10.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2017,7.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2018,7.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2019,6.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2020,4.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2021,4.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2022,5.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovenia,2023,4.8
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovakia,2018,10.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovakia,2020,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovakia,2021,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovakia,2022,0.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Slovakia,2023,4.2
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2015,2.5
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2016,5.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2017,3.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2018,8.7
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2019,3.3
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2020,4.0
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Türkiye,2021,4.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,United Kingdom,2015,2.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,United Kingdom,2016,3.4
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,United Kingdom,2017,3.6
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,United Kingdom,2018,4.9
Non-EU28 countries (2013-2020) nor reporting country,Bad or very bad,Kosovo*,2018,13.0
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2015,21.5
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2016,19.8
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2017,19.7
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2018,20.4
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2019,24.7
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2020,20.0
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2021,21.8
Non-EU28 countries (2013-2020) nor reporting country,Fair,Austria,2022,19.3
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2015,13.1
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2016,12.2
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2017,14.2
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2018,14.5
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2019,15.0
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2020,15.6
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2021,13.4
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2022,16.6
Non-EU28 countries (2013-2020) nor reporting country,Fair,Belgium,2023,14.4
Non-EU28 countries (2013-2020) nor reporting country,Fair,Bulgaria,2015,21.4
Non-EU28 countries (2013-2020) nor reporting country,Fair,Bulgaria,2016,28.5
Non-EU28 countries (2013-2020) nor reporting country,Fair,Bulgaria,2017,16.6
Non-EU28 countries (2013-2020) nor reporting country,Fair,Bulgaria,2018,11.4
Non-EU28 countries (2013-2020) nor reporting country,Fair,Bulgaria,2019,12.7
