iccs,unit,geo,TIME_PERIOD,OBS_VALUE
Unlawful acts involving controlled drugs or precursors,Number,Austria,2012,1990.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2013,27231.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2014,29164.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2015,33080.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2016,36235.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2017,42699.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2018,41177.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2019,43767.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2020,40785.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2021,35461.0
Unlawful acts involving controlled drugs or precursors,Number,Austria,2022,35232.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2008,1519.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2009,52.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2010,38.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2011,54.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2012,43.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2013,20.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2014,70.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2015,82.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2016,747.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2017,767.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2018,2810.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2019,3300.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2020,3756.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2021,4125.0
Unlawful acts involving controlled drugs or precursors,Number,Bosnia and Herzegovina,2022,4102.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2008,14854.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2009,14960.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2010,14750.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2011,13825.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2012,11334.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2013,11419.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2014,55132.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2015,52657.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2016,55581.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2017,58254.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2018,59786.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2019,63745.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2020,61799.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2021,56440.0
Unlawful acts involving controlled drugs or precursors,Number,Belgium,2022,56234.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2008,2857.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2009,3662.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2010,3765.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2011,2859.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2012,2960.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2013,3052.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2014,3239.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2015,4010.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2016,4738.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2017,4989.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2018,5536.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2019,5470.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2020,4915.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2021,4914.0
Unlawful acts involving controlled drugs or precursors,Number,Bulgaria,2022,5356.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2008,47590.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2009,85742.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2010,89173.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2011,91211.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2012,92862.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2013,97289.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2014,80986.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2015,86128.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2016,83268.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2017,80074.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2018,76308.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2019,75757.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2020,68600.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2021,60887.0
Unlawful acts involving controlled drugs or precursors,Number,Switzerland,2022,55304.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2008,779.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2009,706.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2010,851.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2011,936.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2012,1030.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2013,996.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2014,1080.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2015,930.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2016,876.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2017,940.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2018,1142.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2019,1032.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2020,846.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2021,838.0
Unlawful acts involving controlled drugs or precursors,Number,Cyprus,2022,1025.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2008,2812.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2009,3046.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2010,3010.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2011,3635.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2012,3814.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2013,5117.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2014,5597.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2015,5549.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2016,5567.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2017,5599.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2018,5465.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2019,4819.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2020,4191.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2021,4196.0
Unlawful acts involving controlled drugs or precursors,Number,Czechia,2022,4200.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2008,239951.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2009,235842.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2010,231007.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2011,236478.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2012,237150.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2013,253525.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2014,276734.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2015,282604.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2016,302594.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2017,330580.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2018,350662.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2019,359747.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2020,365753.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2021,361048.0
Unlawful acts involving controlled drugs or precursors,Number,Germany,2022,340677.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2008,20260.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2009,19158.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2010,19587.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2011,23074.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2012,23141.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2013,25782.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2014,28093.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2015,24813.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2016,23683.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2017,27684.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2018,30170.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2019,32954.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2020,31221.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2021,28666.0
Unlawful acts involving controlled drugs or precursors,Number,Denmark,2022,31269.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2008,7671.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2009,4241.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2010,2977.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2011,3821.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2012,4616.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2013,4638.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2014,4052.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2015,4982.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2016,5653.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2017,5808.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2018,4505.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2019,3998.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2020,3701.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2021,3620.0
Unlawful acts involving controlled drugs or precursors,Number,Estonia,2022,3130.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2008,12164.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2009,12640.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2010,10451.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2011,9786.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2012,10144.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2013,10473.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2014,10855.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2015,10787.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2016,11086.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2017,12795.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2018,13528.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2019,13595.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2020,12823.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2021,11978.0
Unlawful acts involving controlled drugs or precursors,Number,Greece,2022,12025.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2008,14564.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2009,14343.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2010,14391.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2011,15220.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2012,14509.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2013,14296.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2014,13411.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2015,12069.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2016,12448.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2017,12958.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2018,14133.0
Unlawful acts involving controlled drugs or precursors,Number,Spain,2019,16624.0
