unit,indic_il,citizen,sex,age,geo,TIME_PERIOD,OBS_VALUE
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2016,17927.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2017,19709.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2018,21232.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2019,23514.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2020,25912.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2021,31084.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Ireland,2022,24541.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2015,25102.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2016,24972.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2017,31848.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Iceland,2018,36398.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2015,11403.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2016,10883.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2017,11286.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2018,11438.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2019,12363.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2020,13177.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2021,12167.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Italy,2022,13389.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2015,5321.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2016,4449.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2017,4918.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2018,5109.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2019,6221.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2020,8146.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2021,7892.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Lithuania,2022,8393.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2015,21937.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2016,21642.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2017,24428.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2018,25018.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2019,26323.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2020,28238.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2021,31328.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Luxembourg,2022,33458.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2015,5190.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2016,5243.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2017,5495.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2018,6024.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2019,6710.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2020,7674.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2021,7400.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Latvia,2022,8131.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2015,2876.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2016,2880.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2017,3097.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2018,3120.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2019,3062.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2020,3272.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Montenegro,2021,2857.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2015,1793.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2016,1563.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2017,1419.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2018,1386.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2019,2137.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,North Macedonia,2020,2384.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2015,12271.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2016,12510.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2017,12706.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2018,11761.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2019,12264.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2020,12697.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2021,15423.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Malta,2022,15016.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2015,18904.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2016,14201.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2017,17492.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2018,16236.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2019,16237.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2020,16534.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2021,18552.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Netherlands,2022,21573.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2015,32121.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2016,25261.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2017,27411.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2018,28427.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2019,28370.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Norway,2020,29981.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2015,4968.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2016,4241.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2017,6392.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2018,7518.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2019,8181.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2020,9217.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2021,9569.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Poland,2022,10009.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2015,6300.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2016,6504.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2017,7258.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2018,8265.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2019,8698.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2020,9600.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2021,10080.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Portugal,2022,8908.0
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2015,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2016,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2017,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2018,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2019,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2020,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Romania,2022,
Euro,Median equivalised net income,Non-EU28 countries (2013-2020) nor reporting country,Total,18 years or over,Serbia,2015,2448.0
